Q1_Age,Q2_Gender,Q3_Education,Q4_LifeSatisfaction,Q5_CarOwnership,Q6_IncomeLevel,Q7_Employed,Q8_MaritalStatus,Q9_HomeOwner,Q10_HoursWorkedPerWeek,Q11_OE_Neighborhood,Q12_OE_FutureConcerns,Q13_OE_CustomerExperience,Q14_OE_WorkMotivation,Q15_OE_AdditionalComments,Neighborhood_Sentiment,FutureConcern_Sentiment
44,Female,Secondary,8,No,81013,No,Married,Yes,29,i dnt lik dogs barking but shops close by,i worrie bout kids educasion,shop asistnt smild n said thankyou,my kidss and faimly,pls fix typos in u r questions,0.0,0.0
27,Male,Secondary,9,No,15518,No,Widowed,Yes,44,green trees n cleen airr,i worrie bout kids educasion,got discount witout askin,just need to suceed,thank u for lettin me say,-0.2,0.0
27,Male,Primary,2,No,50738,Yes,Single,Yes,12,i dnt lik dogs barking but shops close by,no money to save fo future,the ladie at bank was reely helpfull,just need to suceed,thank u for lettin me say,0.0,0.0
40,Other,Secondary,10,Yes,69101,No,Married,No,61,i dnt lik dogs barking but shops close by,climate chang and job loss,great expiriense at restaurent,"goals keep me going, even when tired",no commnts,0.0,0.0
33,Other,Secondary,1,No,55231,Yes,Widowed,Yes,29,its saf and pecefull,climate chang and job loss,got discount witout askin,just need to suceed,good luck with reserch,0.0,0.0
69,Other,Primary,3,Yes,84311,No,Widowed,Yes,3,its saf and pecefull,war n unestability,great expiriense at restaurent,"goals keep me going, even when tired",no commnts,0.0,0.0
67,Female,Tertiary,5,No,56360,Yes,Divorced,No,59,i lik the quite and neghbours,war n unestability,the ladie at bank was reely helpfull,"money, and boss apriciashun",good luck with reserch,0.0,0.0
66,Male,Primary,9,No,76626,Yes,Single,Yes,10,green trees n cleen airr,i worrie bout kids educasion,i calld support they sloved fast,"goals keep me going, even when tired",pls fix typos in u r questions,-0.2,0.0
20,Other,Tertiary,5,Yes,65436,Yes,Single,Yes,48,i lik the quite and neghbours,war n unestability,shop asistnt smild n said thankyou,my kidss and faimly,pls fix typos in u r questions,0.0,0.0
37,Female,Tertiary,2,Yes,51803,Yes,Single,No,37,noice is low and evryone frendly,healthcare getin worse,the ladie at bank was reely helpfull,my kidss and faimly,no commnts,0.0,-0.4
26,Male,Tertiary,10,Yes,93526,No,Married,Yes,4,green trees n cleen airr,healthcare getin worse,great expiriense at restaurent,"money, and boss apriciashun",pls fix typos in u r questions,-0.2,-0.4
44,Male,Secondary,5,Yes,32514,No,Divorced,No,37,its saf and pecefull,no money to save fo future,got discount witout askin,"goals keep me going, even when tired",no commnts,0.0,0.0
25,Female,Tertiary,1,Yes,96173,No,Divorced,No,70,green trees n cleen airr,war n unestability,i calld support they sloved fast,"money, and boss apriciashun",pls fix typos in u r questions,-0.2,0.0
18,Other,Secondary,9,Yes,74002,Yes,Married,No,61,noice is low and evryone frendly,no money to save fo future,i calld support they sloved fast,"goals keep me going, even when tired",good luck with reserch,0.0,0.0
45,Female,Secondary,9,No,20747,No,Married,No,25,green trees n cleen airr,i worrie bout kids educasion,the ladie at bank was reely helpfull,"goals keep me going, even when tired",this survery was long,-0.2,0.0
68,Other,Primary,8,Yes,34193,No,Married,No,30,its saf and pecefull,climate chang and job loss,the ladie at bank was reely helpfull,"money, and boss apriciashun",pls fix typos in u r questions,0.0,0.0
43,Other,Secondary,3,Yes,69856,Yes,Divorced,Yes,73,i dnt lik dogs barking but shops close by,healthcare getin worse,got discount witout askin,i lov my job and coworkers,pls fix typos in u r questions,0.0,-0.4
24,Male,Tertiary,2,Yes,39573,Yes,Single,Yes,56,i dnt lik dogs barking but shops close by,climate chang and job loss,shop asistnt smild n said thankyou,"goals keep me going, even when tired",thank u for lettin me say,0.0,0.0
49,Male,Primary,10,No,37125,Yes,Married,Yes,18,i dnt lik dogs barking but shops close by,no money to save fo future,great expiriense at restaurent,"money, and boss apriciashun",thank u for lettin me say,0.0,0.0
52,Other,Tertiary,6,No,43710,No,Married,Yes,19,its saf and pecefull,i worrie bout kids educasion,got discount witout askin,"goals keep me going, even when tired",thank u for lettin me say,0.0,0.0
31,Female,Secondary,8,No,52270,No,Married,Yes,30,noice is low and evryone frendly,healthcare getin worse,shop asistnt smild n said thankyou,i lov my job and coworkers,no commnts,0.0,-0.4
46,Female,Primary,1,Yes,88430,Yes,Married,Yes,77,noice is low and evryone frendly,war n unestability,i calld support they sloved fast,my kidss and faimly,thank u for lettin me say,0.0,0.0
66,Other,Secondary,3,Yes,47814,No,Single,Yes,54,i lik the quite and neghbours,climate chang and job loss,i calld support they sloved fast,my kidss and faimly,no commnts,0.0,0.0
60,Other,Secondary,5,Yes,39097,Yes,Widowed,Yes,0,its saf and pecefull,healthcare getin worse,shop asistnt smild n said thankyou,i lov my job and coworkers,thank u for lettin me say,0.0,-0.4
39,Male,Tertiary,3,Yes,60043,No,Married,No,38,i lik the quite and neghbours,i worrie bout kids educasion,got discount witout askin,"money, and boss apriciashun",no commnts,0.0,0.0
26,Male,Primary,2,No,79618,No,Married,Yes,2,its saf and pecefull,i worrie bout kids educasion,the ladie at bank was reely helpfull,i lov my job and coworkers,thank u for lettin me say,0.0,0.0
26,Male,Secondary,6,Yes,56441,No,Widowed,Yes,44,green trees n cleen airr,healthcare getin worse,got discount witout askin,i lov my job and coworkers,thank u for lettin me say,-0.2,-0.4
40,Male,Tertiary,6,No,94101,Yes,Single,Yes,61,green trees n cleen airr,war n unestability,the ladie at bank was reely helpfull,i lov my job and coworkers,no commnts,-0.2,0.0
59,Other,Secondary,4,Yes,94761,No,Single,No,7,i dnt lik dogs barking but shops close by,i worrie bout kids educasion,the ladie at bank was reely helpfull,just need to suceed,thank u for lettin me say,0.0,0.0
45,Female,Primary,3,No,82405,Yes,Married,No,65,i dnt lik dogs barking but shops close by,i worrie bout kids educasion,got discount witout askin,my kidss and faimly,this survery was long,0.0,0.0
23,Female,Tertiary,8,Yes,47876,Yes,Single,No,54,noice is low and evryone frendly,healthcare getin worse,i calld support they sloved fast,just need to suceed,pls fix typos in u r questions,0.0,-0.4
27,Male,Secondary,3,No,57492,Yes,Divorced,Yes,11,its saf and pecefull,war n unestability,great expiriense at restaurent,just need to suceed,pls fix typos in u r questions,0.0,0.0
59,Male,Tertiary,6,Yes,86821,No,Single,No,32,its saf and pecefull,healthcare getin worse,got discount witout askin,i lov my job and coworkers,no commnts,0.0,-0.4
69,Male,Tertiary,9,No,92281,Yes,Divorced,No,12,its saf and pecefull,healthcare getin worse,shop asistnt smild n said thankyou,just need to suceed,thank u for lettin me say,0.0,-0.4
27,Other,Tertiary,1,No,27520,Yes,Divorced,No,31,green trees n cleen airr,war n unestability,the ladie at bank was reely helpfull,"money, and boss apriciashun",thank u for lettin me say,-0.2,0.0
53,Male,Secondary,1,Yes,28622,No,Divorced,No,14,i dnt lik dogs barking but shops close by,climate chang and job loss,great expiriense at restaurent,i lov my job and coworkers,this survery was long,0.0,0.0
57,Female,Secondary,6,No,29641,No,Married,No,26,noice is low and evryone frendly,no money to save fo future,got discount witout askin,just need to suceed,pls fix typos in u r questions,0.0,0.0
68,Female,Primary,8,No,48310,No,Widowed,Yes,48,noice is low and evryone frendly,war n unestability,got discount witout askin,my kidss and faimly,this survery was long,0.0,0.0
54,Other,Tertiary,2,Yes,45982,Yes,Widowed,Yes,46,i lik the quite and neghbours,healthcare getin worse,the ladie at bank was reely helpfull,i lov my job and coworkers,thank u for lettin me say,0.0,-0.4
32,Other,Primary,3,No,71381,No,Single,No,71,green trees n cleen airr,no money to save fo future,shop asistnt smild n said thankyou,i lov my job and coworkers,thank u for lettin me say,-0.2,0.0
62,Other,Tertiary,9,Yes,61875,No,Married,Yes,16,green trees n cleen airr,i worrie bout kids educasion,i calld support they sloved fast,"goals keep me going, even when tired",good luck with reserch,-0.2,0.0
28,Other,Secondary,6,No,61485,Yes,Single,Yes,24,green trees n cleen airr,war n unestability,got discount witout askin,i lov my job and coworkers,no commnts,-0.2,0.0
43,Other,Secondary,1,No,34703,No,Single,Yes,79,its saf and pecefull,i worrie bout kids educasion,the ladie at bank was reely helpfull,my kidss and faimly,no commnts,0.0,0.0
45,Male,Primary,9,Yes,49969,Yes,Single,Yes,45,green trees n cleen airr,i worrie bout kids educasion,the ladie at bank was reely helpfull,my kidss and faimly,pls fix typos in u r questions,-0.2,0.0
28,Other,Primary,6,Yes,47539,Yes,Divorced,No,48,its saf and pecefull,climate chang and job loss,shop asistnt smild n said thankyou,"goals keep me going, even when tired",thank u for lettin me say,0.0,0.0
57,Other,Primary,4,No,88213,Yes,Single,No,47,i dnt lik dogs barking but shops close by,climate chang and job loss,great expiriense at restaurent,i lov my job and coworkers,thank u for lettin me say,0.0,0.0
26,Female,Primary,8,No,35705,Yes,Married,No,67,i lik the quite and neghbours,war n unestability,great expiriense at restaurent,just need to suceed,this survery was long,0.0,0.0
68,Female,Tertiary,4,Yes,40544,Yes,Married,Yes,32,noice is low and evryone frendly,healthcare getin worse,the ladie at bank was reely helpfull,i lov my job and coworkers,pls fix typos in u r questions,0.0,-0.4
62,Female,Primary,6,Yes,15119,No,Divorced,Yes,59,noice is low and evryone frendly,healthcare getin worse,i calld support they sloved fast,my kidss and faimly,this survery was long,0.0,-0.4
38,Other,Primary,5,No,69925,Yes,Single,No,74,noice is low and evryone frendly,climate chang and job loss,great expiriense at restaurent,just need to suceed,pls fix typos in u r questions,0.0,0.0
26,Female,Secondary,6,No,11807,No,Married,No,31,noice is low and evryone frendly,i worrie bout kids educasion,i calld support they sloved fast,i lov my job and coworkers,no commnts,0.0,0.0
62,Female,Secondary,8,No,51377,Yes,Widowed,No,17,i dnt lik dogs barking but shops close by,healthcare getin worse,shop asistnt smild n said thankyou,my kidss and faimly,no commnts,0.0,-0.4
40,Female,Tertiary,3,No,71166,No,Divorced,No,37,green trees n cleen airr,no money to save fo future,shop asistnt smild n said thankyou,i lov my job and coworkers,thank u for lettin me say,-0.2,0.0
53,Other,Secondary,4,Yes,24256,Yes,Divorced,No,34,its saf and pecefull,no money to save fo future,the ladie at bank was reely helpfull,my kidss and faimly,thank u for lettin me say,0.0,0.0
18,Female,Primary,5,Yes,41521,Yes,Single,No,0,noice is low and evryone frendly,climate chang and job loss,great expiriense at restaurent,just need to suceed,good luck with reserch,0.0,0.0
45,Other,Secondary,3,No,74930,Yes,Divorced,No,6,i lik the quite and neghbours,climate chang and job loss,got discount witout askin,i lov my job and coworkers,thank u for lettin me say,0.0,0.0
52,Female,Secondary,8,No,98205,No,Single,Yes,4,its saf and pecefull,healthcare getin worse,got discount witout askin,just need to suceed,pls fix typos in u r questions,0.0,-0.4
54,Other,Secondary,6,No,17480,No,Married,No,77,noice is low and evryone frendly,war n unestability,the ladie at bank was reely helpfull,just need to suceed,no commnts,0.0,0.0
40,Male,Secondary,8,Yes,99416,No,Widowed,Yes,0,green trees n cleen airr,war n unestability,shop asistnt smild n said thankyou,i lov my job and coworkers,thank u for lettin me say,-0.2,0.0
68,Male,Primary,2,No,45608,No,Single,Yes,46,i lik the quite and neghbours,no money to save fo future,the ladie at bank was reely helpfull,just need to suceed,no commnts,0.0,0.0
39,Female,Primary,3,Yes,32993,Yes,Single,No,30,i lik the quite and neghbours,no money to save fo future,got discount witout askin,i lov my job and coworkers,no commnts,0.0,0.0
20,Female,Tertiary,8,No,55950,Yes,Married,No,70,its saf and pecefull,healthcare getin worse,great expiriense at restaurent,"money, and boss apriciashun",no commnts,0.0,-0.4
60,Other,Tertiary,7,Yes,89198,No,Married,Yes,51,i dnt lik dogs barking but shops close by,war n unestability,i calld support they sloved fast,"goals keep me going, even when tired",thank u for lettin me say,0.0,0.0
54,Female,Primary,9,Yes,54629,No,Divorced,Yes,58,i dnt lik dogs barking but shops close by,climate chang and job loss,the ladie at bank was reely helpfull,"money, and boss apriciashun",this survery was long,0.0,0.0
45,Female,Tertiary,10,Yes,37201,Yes,Divorced,Yes,24,i dnt lik dogs barking but shops close by,climate chang and job loss,i calld support they sloved fast,"goals keep me going, even when tired",thank u for lettin me say,0.0,0.0
41,Other,Primary,8,Yes,47678,Yes,Single,Yes,19,noice is low and evryone frendly,climate chang and job loss,great expiriense at restaurent,"money, and boss apriciashun",pls fix typos in u r questions,0.0,0.0
24,Male,Secondary,3,No,52400,Yes,Married,No,29,i lik the quite and neghbours,climate chang and job loss,i calld support they sloved fast,i lov my job and coworkers,this survery was long,0.0,0.0
52,Other,Secondary,9,No,67675,No,Single,No,61,i dnt lik dogs barking but shops close by,healthcare getin worse,shop asistnt smild n said thankyou,my kidss and faimly,this survery was long,0.0,-0.4
20,Female,Secondary,1,Yes,55723,No,Widowed,No,29,noice is low and evryone frendly,i worrie bout kids educasion,the ladie at bank was reely helpfull,just need to suceed,good luck with reserch,0.0,0.0
53,Other,Primary,9,Yes,83149,Yes,Married,No,71,i dnt lik dogs barking but shops close by,i worrie bout kids educasion,the ladie at bank was reely helpfull,"money, and boss apriciashun",this survery was long,0.0,0.0
25,Male,Tertiary,9,No,49001,No,Widowed,Yes,76,noice is low and evryone frendly,war n unestability,got discount witout askin,i lov my job and coworkers,pls fix typos in u r questions,0.0,0.0
50,Female,Secondary,7,Yes,42786,No,Divorced,Yes,30,noice is low and evryone frendly,healthcare getin worse,shop asistnt smild n said thankyou,my kidss and faimly,good luck with reserch,0.0,-0.4
53,Other,Secondary,3,Yes,18935,No,Single,Yes,24,i dnt lik dogs barking but shops close by,no money to save fo future,shop asistnt smild n said thankyou,just need to suceed,this survery was long,0.0,0.0
59,Female,Secondary,2,No,37018,Yes,Divorced,No,65,i lik the quite and neghbours,no money to save fo future,shop asistnt smild n said thankyou,"money, and boss apriciashun",good luck with reserch,0.0,0.0
63,Male,Primary,4,Yes,35174,No,Single,Yes,14,i dnt lik dogs barking but shops close by,climate chang and job loss,i calld support they sloved fast,i lov my job and coworkers,no commnts,0.0,0.0
26,Other,Secondary,10,No,69871,Yes,Single,Yes,8,i dnt lik dogs barking but shops close by,war n unestability,i calld support they sloved fast,just need to suceed,good luck with reserch,0.0,0.0
69,Male,Secondary,9,No,52220,No,Widowed,Yes,15,i dnt lik dogs barking but shops close by,healthcare getin worse,got discount witout askin,"money, and boss apriciashun",pls fix typos in u r questions,0.0,-0.4
65,Male,Primary,2,Yes,87957,Yes,Widowed,Yes,34,green trees n cleen airr,war n unestability,shop asistnt smild n said thankyou,my kidss and faimly,thank u for lettin me say,-0.2,0.0
27,Male,Primary,7,No,48140,Yes,Married,Yes,10,i dnt lik dogs barking but shops close by,no money to save fo future,i calld support they sloved fast,"goals keep me going, even when tired",good luck with reserch,0.0,0.0
65,Female,Tertiary,3,Yes,18865,No,Divorced,No,75,i dnt lik dogs barking but shops close by,i worrie bout kids educasion,i calld support they sloved fast,my kidss and faimly,no commnts,0.0,0.0
46,Female,Secondary,10,Yes,64424,Yes,Divorced,Yes,64,i lik the quite and neghbours,i worrie bout kids educasion,the ladie at bank was reely helpfull,"money, and boss apriciashun",pls fix typos in u r questions,0.0,0.0
